GTIN,Category,Sub Category,Product,Brand,Price,Unit Price,Unit,Offer
5060142011215,Food Cupboard,Health & Wellbeing,Pulsin Natural Chocolate Flavour Pea Protein ,Pulsin,11.25,4.5,per 100g,"Offer price £11.25, was £13"
5010034011328,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Bens Original Wholegrain Egg Fried Microwave Rice,Ben's,1.15,0.46,per 100g,Buy 3 for £3
5030101031080,Vegan,Food Cupboard ,Bosh! Red Pepper Spelt Burger Mix,Bosh!,1.5,1.2525,per 100g,"Offer price £1.50, was £2"
5030101031059,Vegan,Food Cupboard ,Bosh! Ultimate Falafel Mix,Bosh!,1.5,1.2525,per 100g,"Offer price £1.50, was £2"
5010525170558,Food Cupboard,Pickled Foods,Morrisons Roasted Red Peppers,Morrisons,2.0,0.678,per 100g,Price Hold
813047020029,Food Cupboard,Health & Wellbeing,The Protein Ball Co. Cherry Bakewell 6 Balls,The Protein Ball Company,1.0,2.22,per 100g,"Offer price £1, was £1.50"
0813047020050,Food Cupboard,Health & Wellbeing,The Protein Ball Co. Peanut Butter 6 Balls ,The Protein Ball Company,1.0,2.22,per 100g,"Offer price £1, was £1.50"
7622300735838,Food Cupboard,Chocolate & Sweets,Cadbury Dairy Milk Chocolate Bar,Cadbury,1.5,0.75,per 100g,"Offer price £1.50, was £2"
5010251714682,Food Cupboard,Chocolate & Sweets,Morrisons Fruit Pastilles  ,Morrisons,1.0,0.441,per 100g,Buy 4 for £3
7622210249661,Food Cupboard,Chocolate & Sweets,Cadbury Bournville Classic Dark Chocolate Bar ,Cadbury,1.5,0.8325,per 100g,"Offer price £1.50, was £2"
5010525210223,Meat & Poultry,3 for £10 Meat & Fish,Morrisons Pork Shoulder Steak,Morrisons,4.25,8.5,per kg,Buy 3 for £10
5010251803836,Meat & Poultry,"Sausage, Bacon & Gammon",Morrisons British Turkey Sausages,Morrisons,2.75,6.06,per kg,Buy 2 for £5
5010251867159,Meat & Poultry,"Sausage, Bacon & Gammon",Morrisons The Best Reduced Fat Sausages,Morrisons The Best,2.5,6.25,per kg,Buy 2 for £4
5010251986980,Meat & Poultry,Easy To Cook,Morrisons Slow Cooked Lamb Shoulder With Mint & Balsamic Glaze ,Morrisons,5.0,13.89,per kg,Buy 2 for £8
5010525187518,Value Shop,Multi-saves,Morrisons Breaded Chicken Pops,Morrisons,2.09,8.04,per kg,Buy 2 for £3
5060120621863,Value Shop,Price Cuts,Highland Game Venison Grill Steaks 2 Pack ,Highland Game,2.49,8.297,per kg,"Offer price £2.49, was £2.80"
8008698001325,Free From,Wheat Free,Schar Jaffa Cakes ,Schar,1.2,0.8,per 100g,
5010251921004,Free From,Gluten Free,Morrisons Free From Batter Mix,Morrisons,0.35,0.35,per 100g,
5060195907374,Free From,Dairy Free & Plant Based,Genius Gluten Free Toastie Square Cut White Loaf,Genius,2.7,0.54,per 100g,
5010251783053,Free From,Wheat Free,Morrisons Free From 4 Fruit Cake Slices,Morrisons,1.59,1.03,per 100g,
5010525116150,Free From,Gluten Free,Morrisons Free From Brown Loaf,Morrisons,1.79,0.335,per 100g,
8001060024823,Free From,Gluten Free,Sacla' Italia Free From No.10 Tomato Pesto,Sacla,2.75,1.45,per 100g,
5000225062475,Food Cupboard,Cooking Ingredients,Schwartz Wrap It Smokehouse BBQ,Schwartz,1.0,0.333,per 10g,Buy 3 for £2
4002359645204,Food Cupboard,Cooking Sauces & Kits,Seeds Of Change Organic Trottole Pasta,Seeds Of Change,2.4,0.48,per 100g,Buy 2 for £4
5010251822141,Value Shop,Multi-saves,Morrisons Hot Paprika,Morrisons,0.95,2.38,per 100g,Buy 2 for £1.50
7613036069786,Food Cupboard,"Tea, Coffee & Hot Drinks",Nescafe Dolce Gusto Cafe Au Lait Intenso Coffee Pods x 16,Nescafe,4.5,2.81,per 100g,Buy 2 for £7
5039303005721,Food Cupboard,Cooking Sauces & Kits,Wagamama Chicken Ramen Meal Kit,Wagamama,2.5,0.8864,per 100g,"Offer price £2.50, was £3.30"
5000354915338,Food Cupboard,Rice Pudding & Desserts,Ambrosia Strawberry Flavour Devon Custard  Can,Ambrosia,1.15,0.288,per 100g,Buy 2 for £1.60
5030101028158,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Jamie Oliver Smoky Veggie Chilli,Jamie Oliver,1.75,7.0,per kg,"Offer price £1.75, was £2.30"
5000234048712,Food Cupboard,Morrison's Bakes It,Whitworths Deglet Dates     ,Whitworths,2.0,1.14,per 100g,Buy 2 for £3
5000354918650,Food Cupboard,Cooking Ingredients,Bisto Best Chicken Gravy Sachet,Bisto,1.0,4.17,per 100g,Buy 4 for £2
5060201625247,Food Cupboard,Breakfast Cereals Shop,Fuel10K Granola Fruit & Nut,Fuel,3.0,0.75,per 100g,Buy 2 for £5
4002359647772,Food Cupboard,Cooking Sauces & Kits,Dolmio Lasagne Red Tomato Sauce,Dolmio,2.0,0.267,per 100g,
5060288540358,Food Cupboard,Breakfast Cereals Shop,Honey Monster Wheat Puffs,Honey Monster,3.0,0.577,per 100g,
5000108282501,Food Cupboard,Breakfast Cereals Shop,Quaker Oat So Simple Golden Syrup Big Pot,Quaker,1.2,1.58,per 100g,
5050974506973,Food Cupboard,Biscuits & Crackers,Ryvita Super Seeded Vitamin Boost Crispbreads,Ryvita,1.7,0.85,per 100g,
5060139430913,Vegan,Food Cupboard ,BEAR Yoyos Apple Multipack,Bear Claws,2.4,2.4,per 100g,
5060336505247,Food Cupboard,"Table Sauces, Condiments & Dressings",Branston Small Chunk Sweet Pickle,Branston,2.6,0.361,per 100g,
0024000011477,Food Cupboard,"Tins, Cans & Packets",Del Monte Fruit Cocktail In Light Syrup,Del Monte,0.95,4.19,per kg,
5000168026190,Food Cupboard,Biscuits & Crackers,Mcvitie's Chocolate Hob Nobs Sticky Toffee Pudding,McVitie's,1.6,0.611,per 100g,
5010251980339,Food Cupboard,Pickled Foods,Morrisons Pimento Stuffed Green Olives In Brine,Morrisons,2.2,0.272,per 100g,
5010251598435,Vegan,Food Cupboard ,Morrisons Rice Vinegar     ,Morrisons,1.5,0.429,per 100ml,
5010801010288,Food Cupboard,"Tins, Cans & Packets",Pek Chopped Pork Gold,Pek,1.5,0.882,per 100g,
5010338200053,Food Cupboard,Cooking Sauces & Kits,Blue Dragon Black Bean Stir Fry Sauce,Blue Dragon,0.7,0.583,per 100g,
5010679017235,Food Cupboard,Rice Pudding & Desserts,Jubbly Cola Ice Lollies,Calypso,1.65,0.333,per 100ml,Buy 2 for £2.50
5010251607557,Value Shop,Multi-saves,Morrisons Mint             ,Morrisons,0.95,0.679,per 10g,Buy 2 for £1.50
5000225005977,Food Cupboard,Cooking Ingredients,Schwartz Pork Casserole Recipe Mix,Schwartz,0.9,2.5,per 100g,Buy 3 for £2
8711000503645,Food Cupboard,"Tea, Coffee & Hot Drinks",Tassimo Morning Café Coffee Pods 16s,Tassimo,4.25,3.41,per 100g,Buy 2 for £8
8710908892219,Food Cupboard,Cooking Ingredients,Knorr Lamb Stock Pot 4 Pack,Knorr,1.25,1.1167,per 100g,"Offer price £1.25, was £1.50"
5050665045330,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Naked Noodle On The Hob Singapore Curry ,Naked Noodle,0.75,7.5,per kg,"Offer price 75p, was £1"
5000225038357,Food Cupboard,Cooking Ingredients,Schwartz Slow Cookers Chicken Curry Recipe Mix,Schwartz,0.9,2.73,per 100g,Buy 3 for £2
8711000504628,Food Cupboard,"Tea, Coffee & Hot Drinks",Tassimo Kenco Americano Grande XL Coffee Pods 16's,Tassimo,4.25,2.95,per 100g,Buy 2 for £8
5000354918872,Food Cupboard,Rice Pudding & Desserts,Ambrosia Chocolate Rice Pudding Can,Ambrosia,1.19,0.298,per 100g,Buy 2 for £1.60
5010034011458,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Ben's Original Spicy Chilli Microwave Rice ,Ben's,1.15,0.46,per 100g,Buy 3 for £3
5010084902706,Food Cupboard,Morrison's Bakes It,Betty Crocker Cream Cheese Style Icing,Betty Crocker,2.5,0.625,per 100g,Buy 2 for £4
3608580968603,Food Cupboard,"Jams, Honey & Spreads",Bonne Maman Apricot Intense,Bonne Maman,2.5,0.7467,per 100g,"Offer price £2.50, was £3"
8710522927090,Food Cupboard,Cooking Ingredients,Colmans Big Night In Doner Kebab,Colman's,0.8,2.11,per 100g,Buy 4 for £2
5011826149106,Food Cupboard,"Tins, Cans & Packets",Kingfisher Anchovy Fillets in Olive Oil,Kingfisher,1.65,1.65,per 100g,
5010251504641,Food Cupboard,Pickled Foods,Morrisons Crinkle Cut Beetroot (710g),Morrisons,1.2,0.26,per 100g,
5012427090705,Food Cupboard,Pickled Foods,Baxters Crinkle Beetroot (567g),Baxters,1.9,0.469,per 100g,
5010338202798,Vegan,Food Cupboard ,Levi Roots Reggae Reggae Jerk BBQ Sauce,Levi Roots,1.5,0.517,per 100g,
5010251557432,Food Cupboard,Cooking Ingredients,Morrisons Golden Breadcrumbs,Morrisons,0.8,0.457,per 100g,
5010251554745,Vegan,Food Cupboard ,Morrisons Wholefoods Pearl Barley ,Morrisons,0.6,1.2,per kg,
5000354900631,Food Cupboard,Cooking Ingredients,Sarson's Brown Malt Vinegar ,Sarson's,1.2,0.211,per 100ml,
0037600669351,Food Cupboard,"Tins, Cans & Packets",Spam Chopped Pork and Ham with Real Bacon,Spam,2.25,1.13,per 100g,
5010251552680,Food Cupboard,Morrison's Bakes It,Morrisons Dried Pitted Dates ,Morrisons,2.55,0.51,per 100g,
5010477353115,Food Cupboard,Breakfast Cereals Shop,Jordans Raisin & Almond Nut Granola,Jordans,3.3,0.44,per 100g,
5013665111917,Food Cupboard,Biscuits & Crackers,Kallo Blueberry And Vanilla Rice And Corn Cakes,Kallo,1.4,1.07,per 100g,
7622210657527,Food Cupboard,Chocolate & Sweets,Maynards Bassetts Jelly Babies Berry Mix,Maynards,1.0,0.606,per 100g,
5010251773849,Food Cupboard,Morrison's Bakes It,Morrisons Crusty White Bread Mix,Morrisons,0.9,1.8,per kg,
5021815000622,Pet Shop,Dogs,Skinners Field & Trial Grain Free Chicken & Sweet Potato Dry Dog Food,Skinners,12.0,4.8,per kg,
5060289920029,Pet Shop,Dogs,Soopa Coconut Healthy Dog Treat,Soopa,4.55,4.55,per 100g,
5060289920081,Pet Shop,Dogs,Soopa Cranberry & Sweet Potato Healthy Dog Treat Bites,Soopa,2.99,5.98,per 100g,
5060289920005,Pet Shop,Dogs,Soopa Papaya Healthy Dog Treat,Soopa,4.55,5.35,per 100g,
022266138204,Pet Shop,Pet Accessories,Tall Tails Micro Sherpa Pet Throw Large,TALL TAILS,32.0,32.0,each,
022266148630,Pet Shop,Dogs,Tall Tails Orange Pet Cape Towel Small,TALL TAILS,11.0,11.0,each,
886284230209,Pet Shop,Pet Accessories,The Company of Animals Hands Free Collar,Company Of Animals,14.99,14.99,each,
846998053167,Pet Shop,Pet Accessories,Tonka Mega Tread Ball Dog Toy,Tonka,10.35,10.35,each,
5012788071511,Home & Garden,Home Office,Uni-ball UMN-S-05 One - Ambition PFP OP,Uni-Ball,6.55,6.55,each,
043917999098,Pet Shop,Dogs,Wahl Battery Pet Trimmer Kit,Wahl,15.99,15.99,each,
5037127004449,Pet Shop,Dogs,Wahl Clipper Maintenance Kit,Wahl,7.99,7.99,each,
5037127004913,Pet Shop,Pet Accessories,Wahl Easy Groom Detangler Spray for Dogs & Cats,Wahl,10.3,2.06,per 100ml,
5037127024577,Pet Shop,Dogs,Wahl Large Slicker Brush with Soft Grip Gel Handle,Wahl,11.45,11.45,each,
5034511002128,Baby & Toddler,Bath Time & Toiletries,Organic Children Quick Clean Hand Foam,Green People,10.0,10.0,per 100ml,
180551000046,Baby & Toddler,Bath Time & Toiletries,Original Sprout Baby 2 in 1 Hair & Body Wash ,Original Sprout,15.99,4.52,per 100ml,
180551000381,Baby & Toddler,Baby & Toddler Healthcare,Original Sprout Baby Cream ,Original Sprout,15.99,6.78,per 100ml,
180551000091,Baby & Toddler,Bath Time & Toiletries,Original Sprout Children's Natural Shampoo ,Original Sprout,13.99,3.95,per 100ml,
088161006147,Baby & Toddler,Toddler,"Potette Plus 2in1 Folding Portable Potty, White",Potette Plus,17.0,17.0,each,
5060126200307,Baby & Toddler,Toddler,Potette Plus Potty Liners,Potette Plus,13.2,0.44,each,
5055992774939,Baby & Toddler,Baby Accessories,Sass & Belle Bee Bamboo Plate,Sass & Belle,7.45,7.45,each,
5055992775004,Baby & Toddler,Baby Accessories,Sass & Belle Bee Bamboo Spoons ,Sass & Belle,5.25,1.75,each,
5055992778203,Baby & Toddler,Baby Accessories,Sass & Belle Gingerbread Bamboo Plate,Sass & Belle,7.45,7.45,each,
5012144918955,Pet Shop,Dogs,Webbox Multi Dog Toy,Webbox,3.0,0.0,each,
5060189114047,Pet Shop,Dogs,Barking Heads Fat Dog Slim Wet Dog Food Pouch,Barking Heads,2.15,0.717,per 100g,
5060189115044,Pet Shop,Dogs,Barking Heads Little Paws Beef with Chicken & Salmon Wet Dog Food,Barking Heads,1.25,0.833,per 100g,
8711231146376,Pet Shop,Small Pets,Beaphar Banana Nibbly Bitz For Small Animals,Beaphar,1.7,34.0,per kg,
022517444535,Pet Shop,Cats,Catit Creamy Lickable Cat Treats Salmon & Prawn,Catit,2.05,5.13,per 100g,
022517446812,Pet Shop,Cats,Catit Divine Shreds Chicken with Salmon Wet Cat Food,Catit,1.35,1.8,per 100g,
022517446850,Pet Shop,Cats,Catit Divine Shreds Tuna with Seabream Wet Cat Food,Catit,1.35,1.8,per 100g,
022517446874,Pet Shop,Cats,Catit Divine Shreds Tuna with Shirasu Wet Cat Food,Catit,1.19,1.59,per 100g,
5023833005856,Pet Shop,Dogs,Forthglade Gourmet Chicken & Duck with Chickpeas & Pear Wet Dog Food,Forthglade,2.25,0.57,per 100g,
5011844010617,Pet Shop,Cats,"HiLife It's Only Natural Cat Treats 100% Natural Whitefish, Grain Free",HiLife,1.7,170.0,per kg,
5060189114245,Pet Shop,Cats,Meowing Heads So-fish-ticated Salmon Wet Cat Food Pouch,Meowing Heads,1.35,1.35,per 100g,
5051054166919,Pet Shop,Small Pets,National Trust CJ Wildlife Dried Mealworms,National Trust,7.1,2.84,per 100g,
5010525157283,Fresh,Ready Meals,Morrisons Chicken Madras & Rice,Morrisons,2.99,0.748,per 100g,Buy 2 for £5
3608580782063,Fresh,Desserts,Bonne Maman Chocolate Mousse,Bonne Maman,1.25,0.8897,per 100g,"Offer price £1.25, was £1.70"
5010251551447,Fresh,Desserts,Morrisons Spotted Dick Puddings,Morrisons,2.0,0.909,per 100g,Buy 2 for £3
5010228002873,Fresh,Vegetarian,McCain Shake Shake Sea Salt & Cracked Black Pepper Fries ,McCain,1.5,5.0025,per kg,"Offer price £1.50, was £2"
0000009019478,Fresh,"Dips, Salads & Fillers",Morrisons Best Burger Slaw with Cheese,Morrisons,2.0,0.741,per 100g,"Pizza Deal Buy 2 Main, 2 Sides and 1 Drink for £10"
5010525097114,Fresh,Ready Meals,Morrisons Best Chicken Korma & Rice ,Morrisons The Best,4.0,10.0,per kg,Buy 2 for £7
5010525100012,Fresh,Ready Meals,Morrisons Nourish Creamy Mustard Chicken & Roast Potatoes,Morrisons,3.5,8.75,per kg,Buy 2 for £6
5010525033785,The Best,Fresh,Morrisons The Best Mature Double Gloucester,Morrisons The Best,2.75,12.22,per kg,Buy 2 for £3.50
5010525120928,Fresh,Ready Meals,Morrisons Ready To Cook Italian Meatballs With Tomato Sauce ,Morrisons,4.0,10.0,per kg,Buy 2 for £6
5010251639091,Jubilee,Picnic,Morrisons Cheese Savoury Filler,Morrisons,1.75,0.7,per 100g,Buy 2 for £3
5010525099927,Fresh,Ready Meals,Morrisons Nourish Creamy Chicken & Green Vegetables,Morrisons,3.5,8.75,per kg,Buy 2 for £6
5060253803440,Pet Shop,Pet Accessories,Petface Oink Oink Latex Pig Dog Toy,Petface,4.99,4.99,each,
5053707039991,Pet Shop,Pet Accessories,Petface Orange Cat Toy,Petface,2.99,2.99,each,
5012122001839,Pet Shop,Dogs,Petface The Dog Deli Chicken Wrap Nibbles Dog Treats,The Dog Deli,2.99,2.99,each,
5060289920043,Pet Shop,Pet Accessories,Soopa Kale & Apple Dental Sticks Dog Treats,Soopa,3.99,3.99,per 100g,
5013919003234,Pet Shop,Small Pets,Twitch By Wagg Small Rodent Muesli,Wagg,2.0,2.0,per kg,
5012144919112,Pet Shop,Dogs,Webbox Character Dog Toy,Webbox,5.0,0.0,each,
812402000706,Pet Shop,Cats,Yeowww Catnip Stinkies Sardine Tin Cat Toy,Yeowww,8.79,8.79,each,
022517927700,Pet Shop,Dogs,"Zeus Better Bones, Rawhide Alternative, Duck & Canberry Stick",Zeus,4.55,4.55,each,
022517927755,Pet Shop,Dogs,"Zeus Better Bones, Rawhide Alternative, Lamb & Mint Sticks",Zeus,4.55,4.55,each,
022517927748,Pet Shop,Dogs,"Zeus Better Bones, Rawhide Alternative, Lamb with Mint Twists",Zeus,4.55,4.55,each,
022517963630,Pet Shop,Pet Accessories,Zeus K9 Fitness Ball Double Tug,Zeus,6.0,6.0,each,
022517963623,Pet Shop,Pet Accessories,Zeus K9 Fitness Ball Tug Dog Toy,Zeus,5.95,5.95,each,
022517963616,Pet Shop,Pet Accessories,Zeus K9 Fitness Double Retriever Tug Dog Toy,Zeus,10.1,10.1,each,
8710800985286,Food Cupboard,Chocolate & Sweets,Mentos Chewy Dragees Mint Rolls,Mentos,1.0,0.526,per 100g,
5020332830316,Food Cupboard,"Table Sauces, Condiments & Dressings",Shaws Caramelised Red Onion Chutney,Shaws,1.3,0.419,per 100g,
5060198643309,Food Cupboard,"Crisps, Snacks & Nuts",Amalfi Caffe Rustic Breadsticks Sea Salt & Olive Oil ,Caffe Amalfi,1.5,1.2,per 100g,
5010067356977,Food Cupboard,Sugar & Sweeteners,Billington's Golden Caster Sugar ,Billington's,1.6,3.2,per kg,
5000221506720,Food Cupboard,Rice Pudding & Desserts,Mr Kipling Golden Syrup Sponge Puddings,Mr Kipling,1.85,0.974,per 100g,
5000354168253,Food Cupboard,Rice Pudding & Desserts,Hartley's 10 Cal Jelly Raspberry ,Hartleys,0.75,0.429,per 100g,
5011826158108,Food Cupboard,"Tins, Cans & Packets",Kingfisher Catch Lump Crab Meat In Brine,Kingfisher,3.0,2.07,per 100g,
7622201431754,Food Cupboard,Chocolate & Sweets,Cadbury Fudge Chocolate Bar Multipack 6pk 132g 6 Pack ,Cadbury,1.25,0.947,per 100g,
5053827193894,Food Cupboard,Breakfast Cereals Shop,Kellogg's Bran Flakes,Kellogg's,1.5,0.4,per 100g,
5060402909948,Food Cupboard,Biscuits & Crackers,Maltesers Biscuits,Maltesers,1.55,1.41,per 100g,
7622210547583,Food Cupboard,Breakfast Cereals Shop,Belvita Baked Bar Dark Chocolate & Hazelnut ,Belvita,2.75,1.72,per 100g,
4002359634529,Food Cupboard,Cooking Sauces & Kits,Dolmio Original Bolognese Sauce,Dolmio,2.0,0.267,per 100g,
5010251556329,Food Cupboard,Cooking Ingredients,Morrisons Cooking Salt     ,Morrisons,1.6,1.07,per kg,
5000442007617,Food Cupboard,Health & Wellbeing,Frylight Sunflower Oil 1 Cal Cooking Spray,Fry Light,2.6,1.37,per 100ml,
5000118203695,Food Cupboard,"Rice, Pasta, Noodles & Pulses",King Pot Noodle Bombay Bad Boy,Pot Noodle,1.0,8.77,per kg,
5010251903017,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Morrisons Easy Cook Long Grain Rice,Morrisons,2.6,1.3,per kg,
7613035194168,Food Cupboard,Chocolate & Sweets,Polo Tube Original Mints 4 Pack,Polo,1.5,1.1,per 100g,
5000232415103,Food Cupboard,"Tins, Cans & Packets",Princes Lean Corned Beef,Princes,2.75,1.38,per 100g,
5000111043106,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Amoy Straight To Wok Udon Thick Noodles,Amoy,1.8,0.6,per 100g,
4002359646430,Food Cupboard,Cooking Sauces & Kits,Dolmio Lasagne Creamy White Sauce,Dolmio,2.0,0.282,per 100g,
5010251581994,Food Cupboard,"Tins, Cans & Packets",Morrisons Leek & Potato Soup,Morrisons,0.55,0.138,per 100g,
5010251775942,Food Cupboard,"Tins, Cans & Packets",Morrisons Peeled Plum Tomatoes ,Morrisons,1.65,1.03,per kg,
5010251581093,Food Cupboard,Breakfast Cereals Shop,Morrisons Strawberry Granola,Morrisons,2.0,0.2,per 100g,
5000237128893,Food Cupboard,"Crisps, Snacks & Nuts",Hula Hoops Variety Multipack Crisps 18 Pack,Hula Hoops,4.0,0.926,per 100g,
5012035963095,Food Cupboard,Chocolate & Sweets,Haribo Pontefract Cakes Soft Liquorice Sweets Share Bag,Haribo,1.0,0.571,per 100g,
5000159520126,Food Cupboard,Chocolate & Sweets,Galaxy Minstrels Chocolate More to Share Pouch Bag,Galaxy,2.0,0.833,per 100g,
5059319004051,Food Cupboard,Breakfast Cereals Shop,Kellogg's Fruit 'N Fibre,Kellogg's,3.0,0.429,per 100g,
5010251541233,Food Cupboard,Breakfast Cereals Shop,Morrisons Syrup Oat 8 Sachets,Morrisons,1.0,0.321,per 100g,
5000237126875,Food Cupboard,"Crisps, Snacks & Nuts",Butterkist Crunchy Toffee Popcorn 170g,Butterkist,1.7,1.0,per 100g,
5060283760812,Food Cupboard,"Crisps, Snacks & Nuts",Propercorn Sweet & Salty,Propercorn,1.75,2.08,per 100g,
7613287140111,Food Cupboard,Chocolate & Sweets,Aero Bubbly Caramel Chocolate Bar Multipack,Aero,1.55,1.44,per 100g,
4017100209239,Food Cupboard,Biscuits & Crackers,Bahlsen Choco Leibniz Milk Chocolate Biscuits,Bahlsen,1.6,1.28,per 100g,
5010478456655,Food Cupboard,Chocolate & Sweets,Swizzels Drumstick Squashies,Swizzels Matlow,1.0,0.625,per 100g,
5010251980407,Food Cupboard,"Crisps, Snacks & Nuts",Morrisons Bbq Saucers 70G,Morrisons,1.09,1.56,per 100g,
7613034920348,Food Cupboard,Chocolate & Sweets,Aero Milk Chocolate Multipack 4 Pack,Aero,1.55,1.44,per 100g,
0000050457878,Food Cupboard,"Table Sauces, Condiments & Dressings",Heinz Classic Barbecue Sauce,Heinz,2.0,0.417,per 100g,
5060095860304,Fresh,Pies & Quiches,Pieminister Moo British Beef Steak & Craft Ale Pie,Pieminister,4.25,1.57,per 100g,Buy 2 for £6.50
5010251790495,Fresh,Food To Go,Morrisons  Southern Fried Chicken Wrap,Morrisons,2.75,0.0,each,Food To Go Meal Deal for £3.50
5010251664147,Fresh,Ready Meals,Morrisons Takeaway Indian Pilau Rice,Morrisons,1.0,3.3333,per kg,"Offer price £1, was £1.80"
5010251797753,Fresh,Food To Go,Morrisons Chicken & Bacon Sandwich,Morrisons,2.5,0.0,each,Food To Go Meal Deal for £3.50
5010251985853,Inspiration,Lunchbox Shop, Morrisons Ready To Eat Flamegrilled Chicken Breast Slices,Morrisons,2.85,1.58,per 100g,Buy 2 for £5
5022313136967,Fresh,Chilled Juice & Smoothies,Tropicana Tropical Juice,Tropicana,2.5,0.1849,per 100ml,"Offer price £2.50, was £3.80"
5010525095677,Fresh,Cheese,Morrisons The Best Extra Mature Farmhouse Cheddar,Morrisons,2.75,9.17,per kg,Buy 2 for £3.50
5010251928492,Fresh,Cheese,The Lake District Mild Cheddar,Lake District,2.0,5.7133,per kg,"Offer price £2, was £3"
5010251658450,Fresh,Food To Go,Morrisons  Chicken Caesar Wrap,Morrisons,2.75,0.0,each,Food To Go Meal Deal for £3.50
5010251217626,Vegan,Fresh,Morrisons Tomato & Chilli Pasta Sauce ,Morrisons,1.65,0.471,per 100g,Buy 2 for £3
5060337220767,Fresh,Yogurts,Biotiful Dairy Kefir Yogurt Original ,Biotiful,1.0,0.2503,per 100g,"Offer price £1, was £1.75"
4025500216191,Drinks,Milk & Dairy Drinks,Muller Frijj Chocolate Milkshake,Frijj,1.15,2.88,per litre,Buy 2 for £1.50
5010251526452,Inspiration,Quick & Easy Pasta,Morrisons Italian Bolognese Pasta Sauce,Morrisons,1.65,0.471,per 100g,Buy 2 for £3
