Product Code,Desc,Wholesale Size,Order Size,Pack Size,Retail EAN,Vat Rate,Brand,Price Promo,Image URL,Subcat,Category,RSP,POR,Calculated Wholesale Price,Calculated Wholesale Price (Corrected VAT),Multi Buy,Multi Buy Mechanic,Date Scraped
590351,Grenade White Chocolate Salted Peanut Flavour 60g,60g × 12 × 1,12,60g,5060221205269	,Standard,Grenade,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5060221205269.jpg,Chocolate Confectionery,Confectionery,£2.89,42.98%,19.77,21.14,NO,NA,16-08-2022
758252,HARIBO Happy Cherries Z!NG 920g,Pce × 100 × 1,100,Pce,5012035965747	,Standard,Haribo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5012035965754.jpg,Kiddies Sweets,Confectionery,£0.06,34.20%,3.95,17.11,NO,NA,16-08-2022
739464,Aero Dark&Milk Chocolate Sharing Bar 90g PMP £1,90g × 15 × 1,15,90g,8593893774858	,Standard,Aero,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/8593893774858.jpg,Nestle,Confectionery,£1.00,20.08%,11.99,14.39,NO,NA,16-08-2022
375473,Lindt Lindor Hazelnut Truffles Chocolate Truffles 200g,200g × 1,1,200g,8003340097169	,Standard,Lindt,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/8003340097169.jpg,Chocolate Confectionery,Confectionery,£5.45,20.95%,4.31,4.47,NO,NA,16-08-2022
758217,HARIBO Freaky Fish 852g,Pce × 100 × 1,100,Pce,5012035965778	,Standard,Haribo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5012035965785.jpg,Kiddies Sweets,Confectionery,£0.06,34.20%,3.95,17.11,NO,NA,16-08-2022
742374,"Reese's Milk Chocolate and Peanut Butter Cups, Trio (3 Pack), 63g",63g × 40 × 1,40,63g,34000939602	,Standard,Reese's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/34000939619.jpg,Chocolate Confectionery,Confectionery,£1.09,17.46%,35.99,42.59,NO,NA,16-08-2022
192352,Najma Tikka Style Chicken Slices 150g,150g × 1,1,150g,5060188690009	,Exempt,Najma,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5060188690009.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.29,27.95%,1.65,1.65,NO,NA,16-08-2022
761527,B/One White Potatoes 2Kg,S2Kg × 8,8,S2Kg,5054073072315	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/761527.jpg,Fruit & Vegetables,Fresh Foods,£1.59,26.10%,9.4,9.4,NO,NA,16-08-2022
751802,Wall's Tangy Piri-Piri Chicken Slice 180g,180g × 1,1,180g,5055945402322	,Exempt,Wall's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5055945402322.jpg,Chilled Snacks,Fresh Foods,£1.79,24.58%,1.35,1.35,NO,NA,16-08-2022
374059,Delicatessen Fine Eating Tikka Bites 200g,200g × 8,8,200g,4010198023244	,Exempt,Delicatessen Fine Eating,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/4010198023244.jpg,Cooked Meats & Pâtés,Fresh Foods,£1.00,18.88%,6.49,6.49,NO,NA,16-08-2022
783231,The Fresh Pasta Company Mattarello Basil Pesto 150g,150g × 1,1,150g,15060131680122	,Exempt,The Fresh Pasta Company Ltd,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/783231.jpg,Chilled Snacks,Fresh Foods,£2.50,24.40%,1.89,1.89,NO,NA,16-08-2022
755936,Gazebo Cuisine 8 Onion Bhajis 240g,240g × 1,1,240g,5022235001480	,Exempt,Gazebo Cuisine,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5022235001480.jpg,Chilled Snacks,Fresh Foods,£2.19,22.83%,1.69,1.69,NO,NA,16-08-2022
406478,Jack Link's Meat Snacks Beef Jerky Sweet & Hot 25g,25g × 12 × 1,12,25g,4251097402918	,Exempt,Jack Link's,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/4251097402918.jpg,Chilled Snacks,Fresh Foods,£1.69,40.88%,11.99,11.99,NO,NA,16-08-2022
402077,Alpenhain Select Camembert 125g,125g × 1,1,125g,4003751015435	,Exempt,Alpenhain,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/4003751015435.jpg,Dairy & Eggs,Fresh Foods,£1.99,35.18%,1.29,1.29,NO,NA,16-08-2022
781646,Love Mezze Sweet Pepper Hummus with Cocktail Baku Flat Breads 130g,130g × 1,1,130g,8716101072038	,Exempt,Love Mezze,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/8716101072038.jpg,Salads & Sandwich Fillers,Fresh Foods,£2.39,30.96%,1.65,1.65,NO,NA,16-08-2022
781624,Love Mezze Classic Hummus with Cocktail Baku Flat Breads 130g,130g × 1,1,130g,8716101072014	,Exempt,Love Mezze,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/8716101072014.jpg,Salads & Sandwich Fillers,Fresh Foods,£2.39,30.96%,1.65,1.65,NO,NA,16-08-2022
781135,Delamere Strawberry Milk,240ml × 1,1,240ml,5016860001328	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/781135.jpg,Chilled Drinks & Juices,Fresh Foods,£0.95,36.84%,0.6,0.6,NO,NA,16-08-2022
763078,Primula Cheese Mixed 6 x 140g,140g × 6 × 1,6,140g,5016049283255	,Exempt,Primula,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5016049823826.jpg,Salads & Sandwich Fillers,Fresh Foods,£1.69,19.63%,8.15,8.15,NO,NA,16-08-2022
746197,CATHEDRAL CITY Our Mature Cheddar 6 x 20g,20g × 1,1,20g,5000295109094	,Standard,Cathedral City,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5000295109094.jpg,Dairy & Eggs,Fresh Foods,£1.79,16.20%,1.5,1.67,NO,NA,16-08-2022
781113,Delamere Chocolate Milk,240ml × 1,1,240ml,5016860001304	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/781113.jpg,Chilled Drinks & Juices,Fresh Foods,£0.95,36.84%,0.6,0.6,NO,NA,16-08-2022
788106,Philadelphia Light Soft Cheese £1.99 165g,165g × 5 × 1,5,165g,7622201693978	,Exempt,Philadelphia,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/7622201693978.jpg,Dairy & Eggs,Fresh Foods,£1.99,15.08%,8.45,8.45,NO,NA,16-08-2022
755903,Gazebo Cuisine 4 Chicken Spring Rolls 200g,200g × 1,1,200g,5022235001169	,Exempt,Gazebo Cuisine,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5022235001169.jpg,Chilled Snacks,Fresh Foods,£2.39,25.11%,1.79,1.79,NO,NA,16-08-2022
785593,Delicatessen Fine Eating Frankfurter 10 x 25g (250g),250g × 10,10,250g,4010198030532	,Exempt,Delicatessen,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/4010198030532.jpg,Cooked Meats & Pâtés,Fresh Foods,£1.00,21.0%,7.9,7.9,NO,NA,16-08-2022
185730,Lancashire Farm Natural Live Set Yoghurt,400g × 1,1,400g,5035251000078	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/185730.jpg,Dairy & Eggs,Fresh Foods,£0.79,30.38%,0.55,0.55,NO,NA,16-08-2022
276881,SOKOŁÓW Best Selection Garlic Sausage 400g,400g × 1,1,400g,15900562261111	,Exempt,Sokołów,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5900562261114.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.25,20.44%,1.79,1.79,NO,NA,16-08-2022
616628,Peperami Original Salami and Cheese Snack Box 50g,50g × 6,6,50g,4251097407739	,Exempt,Peperami,YES,https://www.bestwaywholesale.co.uk/img/products/1000/9/4251097407739.jpg,Chilled Snacks,Fresh Foods,£1.69,31.07%,6.99,6.99,NO,NA,16-08-2022
785282,Müller Corner Strawberry Yogurt 2 x 136g (272g),272g × 3,3,272g,4025500277604	,Exempt,Müller,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/4025500277604.jpg,Dairy & Eggs,Fresh Foods,£1.25,17.60%,3.09,3.09,NO,NA,16-08-2022
767668,Jack Link's Meat Snacks Biltong Original 25g,25g × 12 × 1,12,25g,4251097407180	,Exempt,Jack Link's,YES,https://www.bestwaywholesale.co.uk/img/products/1000/4/4251097407234.jpg,Cooked Meats & Pâtés,Fresh Foods,£1.65,39.45%,11.99,11.99,NO,NA,16-08-2022
783242,The Fresh Pasta Company Mattarello Tomato & Mascarpone Sauce 230g,230g × 1,1,230g,15060131680320	,Exempt,The Fresh Company,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/783242.jpg,Chilled Snacks,Fresh Foods,£2.50,24.40%,1.89,1.89,NO,NA,16-08-2022
325865,Peperami Firestick 22.5g,22.5g × 24 × 1,24,22.5g,4251097405339	,Exempt,Peperami,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/4251097405339.jpg,Chilled Snacks,Fresh Foods,£1.00,43.80%,13.49,13.49,NO,NA,16-08-2022
783218,The Fresh Pasta Company Mattarello Fresh Tagliatelle Nests 250g,250g × 1,1,250g,35060131680003	,Exempt,The Fresh Pasta Company Ltd,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/783218.jpg,Chilled Snacks,Fresh Foods,£2.00,25.0%,1.5,1.5,NO,NA,16-08-2022
738644,Alpro Soya High Protein Chocolate Long Life Drink 1L,1Ltr × 1,1,1Ltr,5411188130055	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5411188130055.jpg,Dairy & Eggs,Fresh Foods,£1.79,27.93%,1.29,1.29,NO,NA,16-08-2022
155141,Copella Cloudy Apple Juice £1 RRP PMP 300ml,300ml × 8 × 1,8,300ml,5012876336683	,Standard,Copella,YES,https://www.bestwaywholesale.co.uk/img/products/1000/3/5012876336683.jpg,Chilled Drinks & Juices,Fresh Foods,£1.00,35.66%,5.15,6.18,NO,NA,16-08-2022
797802,Bestone Mild White Cheddar PM £1.29,150g × 12,12,150g,5054073086893	,Exempt,NA,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/797802.jpg,Dairy & Eggs,Fresh Foods,£1.29,22.55%,11.99,11.99,NO,NA,16-08-2022
638610,Nature's Finest Mandarin in Juice 200g,200g × 6,6,200g,5010188000988	,Exempt,Nature's Finest,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5010188000988.jpg,Fruit & Vegetables,Fresh Foods,£1.25,21.47%,5.89,5.89,NO,NA,16-08-2022
558904,Copella Cloudy Apple Juice £2.50 RRP PMP 900ml,900ml × 6 × 1,6,900ml,5022313121673	,Standard,Copella,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5022313121673.jpg,Chilled Drinks & Juices,Fresh Foods,£2.50,26.48%,11.03,11.91,NO,NA,16-08-2022
276902,SOKOŁÓW Best Selection Copernicus Sausage 350g,E350g × 1,1,E350g,15900562248747	,Exempt,Sokołów,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5900562248740.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.39,22.59%,1.85,1.85,NO,NA,16-08-2022
785093,Müller Corner Strawberry and Peach Apricot Yogurts,4pk × 1,1,4pk,4025500277628	,Exempt,Müller,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/4025500277628.jpg,Dairy & Eggs,Fresh Foods,£2.50,40.0%,1.5,1.5,NO,NA,16-08-2022
638643,Nature's Finest Tropical Fruits in Juice 200g,200g × 6,6,200g,5010188000964	,Exempt,Nature's Finest,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5010188000964.jpg,Fruit & Vegetables,Fresh Foods,£1.25,21.47%,5.89,5.89,NO,NA,16-08-2022
634820,Lanchester Dairies Fresh Milk Whole 1 Litre,1Ltr × 10,10,1Ltr,5030150000068	,Exempt,Lanchester Dairies,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5030150000068.jpg,Dairy & Eggs,Fresh Foods,£1.39,17.27%,11.5,11.5,NO,NA,16-08-2022
234114,Alpro Coconut Long Life Drink 1L,1Ltr × 8,8,1Ltr,5411188116592	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5411188116592.jpg,Dairy & Eggs,Fresh Foods,£1.89,27.32%,10.99,10.99,NO,NA,16-08-2022
790231,RUSTLERS Southern Fried Chicken Burger with Lightly Peppered Mayonnaise 145g,145g × 4,4,145g,5099556024788	,Exempt,Rustlers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5099556024788.jpg,Cooked Meats & Pâtés,Fresh Foods,£1.40,19.82%,4.49,4.49,NO,NA,16-08-2022
698721,Alpro Praline Hazelnut Chocolate Chilled Drink 250ml,250ml × 1,1,250ml,5411188131205	,Exempt,Alpro,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/5411188131205.jpg,Dairy & Eggs,Fresh Foods,£1.19,36.98%,0.75,0.75,NO,NA,16-08-2022
200735,Starbucks Skinny Latte Lactose Free Flavoured Milk Iced Coffee 220ml,220ml × 10,10,220ml,5760466995863	,Exempt,Starbucks,YES,https://www.bestwaywholesale.co.uk/img/products/1000/0/5760466995870.jpg,Chilled Drinks & Juices,Fresh Foods,£1.70,33.0%,11.39,11.39,NO,NA,16-08-2022
783253,The Fresh Pasta Company Ltd Mattarello Pomodoro e Basilico Sauce Tomato & Basil 230g,230g × 1,1,230g,15060131680146	,Exempt,The Fresh Pasta Company Ltd,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/783253.jpg,Chilled Snacks,Fresh Foods,£2.50,24.40%,1.89,1.89,NO,NA,16-08-2022
156426,Fridge Raiders Slow Roasted Chicken Bites 60g,60g × 6,6,60g,5000178108503	,Exempt,Fridge Raiders,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5000178108510.jpg,Chilled Snacks,Fresh Foods,£1.49,35.24%,5.79,5.79,NO,NA,16-08-2022
790197,RUSTLERS The Classic Quarter Pounder with Cheese & Our Signature Sauce 190g,190g × 4,4,190g,5099556024825	,Exempt,Rustlers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5099556024825.jpg,Chilled Snacks,Fresh Foods,£2.40,27.19%,6.99,6.99,NO,NA,16-08-2022
785182,Müller Corner Vanilla Yogurt with Chocolate Balls 2 x 124g (248g),248g × 3,3,248g,4025500277581	,Exempt,Müller,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/4025500277581.jpg,Dairy & Eggs,Fresh Foods,£1.25,17.60%,3.09,3.09,NO,NA,16-08-2022
642795,Delicatessen Fine Eating Veggie Bites 200g,200g × 1,1,200g,4010198017700	,Exempt,Delicatessen Fine Eating,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/4010198017700.jpg,Chilled Snacks,Fresh Foods,£1.00,15.0%,0.85,0.85,NO,NA,16-08-2022
710956,Richmond 8 Thick Vegan Meat Free Sausages 336g,336g × 1,1,336g,5057624225987	,Exempt,Richmond,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5057624225987.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.99,23.41%,2.29,2.29,NO,NA,16-08-2022
785014,Milkybar White Chocolate Crème Dessert 2x65g,65g × 1,1,65g,3023290065488	,Exempt,Milkybar,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/3023290065488.jpg,Dairy & Eggs,Fresh Foods,£1.49,29.53%,1.05,1.05,NO,NA,16-08-2022
797792,Bestone Mild Coloured Cheddar PM £1.29,150g × 12,12,150g,5054073086916	,Exempt,NA,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/797792.jpg,Dairy & Eggs,Fresh Foods,£1.29,22.55%,11.99,11.99,NO,NA,16-08-2022
675354,Alpro Plain Yoghurt Alternative 500g,500g × 1,1,500g,5411188099154	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5411188099154.jpg,Dairy & Eggs,Fresh Foods,£1.89,26.46%,1.39,1.39,NO,NA,16-08-2022
787143,Peperami Vegerami Pep'd Up Chick'nless Bites 40g,40g × 1,1,40g,4251097413679	,Exempt,Peperami,YES,https://www.bestwaywholesale.co.uk/img/products/1000/9/4251097413679.jpg,Chilled Snacks,Fresh Foods,£1.00,31.0%,0.69,0.69,NO,NA,16-08-2022
675343,Alpro Greek Style Strawberry Raspberry Yoghurt Alternative 150g,150g × 1,1,150g,5411188124191	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5411188124191.jpg,Dairy & Eggs,Fresh Foods,£1.00,31.0%,0.69,0.69,NO,NA,16-08-2022
776118,Bestone Buttery PM £1,450g × 8,8,450g,5054073085773	,Exempt,NA,NO,/img/products/no-image.png,Dairy & Eggs,Fresh Foods,£1.00,30.13%,5.59,5.59,NO,NA,16-08-2022
192341,Najma Chicken Slices with Herbs 150g,150g × 1,1,150g,5060188691372	,Exempt,Najma,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5060188691372.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.29,27.95%,1.65,1.65,NO,NA,16-08-2022
790164,RUSTLERS Cheese Burger with Our Signature Sauce 141g,141g × 4,4,141g,5099556024764	,Exempt,Rustlers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5099556024764.jpg,Cooked Meats & Pâtés,Fresh Foods,£1.40,19.82%,4.49,4.49,NO,NA,16-08-2022
640122,Lanchester Dairies Fresh Milk Semi Skimmed 500ml,500ml × 10,10,500ml,5030150000143	,Exempt,Lanchester Dairies,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/640122.jpg,Dairy & Eggs,Fresh Foods,£0.95,16.84%,7.9,7.9,NO,NA,16-08-2022
749578,Cathedral City Extra Mature Cheddar Cheese 200g PM £2.49,200g × 6,6,200g,5000295155374	,Exempt,Cathedral City,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5000295155381.jpg,Dairy & Eggs,Fresh Foods,£2.49,17.74%,12.29,12.29,NO,NA,16-08-2022
785060,Müller Corner Vanilla Chocolate Balls and Banana Chocolate Flakes Yogurts,4pk × 1,1,4pk,4025500277468	,Exempt,Müller,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/4025500277468.jpg,Dairy & Eggs,Fresh Foods,£2.50,40.0%,1.5,1.5,NO,NA,16-08-2022
612884,Alpro Caffè Latte Brazilian Coffee and Almond Chilled Drink 235ml,235ml × 1,1,235ml,5411188128045	,Exempt,Alpro,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/5411188128045.jpg,Chilled Drinks & Juices,Fresh Foods,£1.80,44.44%,1.0,1.0,NO,NA,16-08-2022
985989,Tropicana Smooth Orange Juice 250ml,250ml × 8 × 1,8,250ml,5022310000000	,Standard,Tropicana,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5022313729824.jpg,Chilled Drinks & Juices,Fresh Foods,£1.25,22.13%,7.79,9.03,NO,NA,16-08-2022
444343,Alpro Hazelnut Long Life Drink 1L,1Ltr × 1,1,1Ltr,5411188110842	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5411188110842.jpg,Dairy & Eggs,Fresh Foods,£1.89,21.16%,1.49,1.49,NO,NA,16-08-2022
977496,Président French Camembert Cheese 250g,250g × 1,1,250g,3228020481426	,Exempt,Président,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/3228020481426.jpg,Dairy & Eggs,Fresh Foods,£2.99,17.06%,2.48,2.48,NO,NA,16-08-2022
276913,SOKOŁÓW Best Selection Silesian Sausage 340g,340g × 1,1,340g,15900562366243	,Exempt,Sokołów,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5900562366246.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.39,22.59%,1.85,1.85,NO,NA,16-08-2022
121584,Dairylea Cheese Spread £1.35 145g,145g × 12 × 1,12,145g,7622210239624	,Exempt,Dairylea,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/7622210318886.jpg,Dairy & Eggs,Fresh Foods,£1.35,14.26%,13.89,13.89,NO,NA,16-08-2022
175958,Utterly Butterly Spread 500g PM £1.89,500g × 8,8,500g,5000295148406	,Exempt,Utterly Butterly,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5000295148406.jpg,Dairy & Eggs,Fresh Foods,£1.89,15.41%,12.79,12.79,NO,NA,16-08-2022
77275,Alpro Soya No Sugars Long Life Drink 1L,1Ltr × 8,8,1Ltr,5411188079996	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5411188079996.jpg,Dairy & Eggs,Fresh Foods,£1.99,30.97%,10.99,10.99,NO,NA,16-08-2022
799831,Delicatessen Fine Eating Oven Roasted Ham 150g,150g × 1,1,150g,4005097401484	,Exempt,Delicatessen Fine Eating,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/4005097401484.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.00,25.0%,1.5,1.5,NO,NA,16-08-2022
640111,Lanchester Dairies Fresh Milk Whole 500ml,500ml × 1,1,500ml,5030150000136	,Exempt,Lanchester Dairies,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5030150000136.jpg,Dairy & Eggs,Fresh Foods,£0.95,16.84%,0.79,0.79,NO,NA,16-08-2022
325832,Peperami Original Salami 22.5g,22.5g × 24 × 1,24,22.5g,4251097405278	,Exempt,Peperami,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/4251097405278.jpg,Chilled Snacks,Fresh Foods,£1.00,43.80%,13.49,13.49,NO,NA,16-08-2022
192363,Najma Smoked Turkey Rashers 150g,150g × 1,1,150g,5060188691471	,Exempt,Najma,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5060188691471.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.29,25.76%,1.7,1.7,NO,NA,16-08-2022
781568,Snack Stars All Day Breakfast Bites 230g,200g × 1,1,200g,4010198030440	,Exempt,Snack Stars,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/4010198030440.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.00,20.50%,1.59,1.59,NO,NA,16-08-2022
768788,B/One Avocado Twin Pk,1pk × 1,1,1pk,5054073083595	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/768788.jpg,Fruit & Vegetables,Fresh Foods,£2.69,14.87%,2.29,2.29,NO,NA,16-08-2022
400815,Alpro Smooth Chocolate Dessert 4x125g,4pk × 1,1,4pk,54051256	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/54051256.jpg,Dairy & Eggs,Fresh Foods,£1.89,23.28%,1.45,1.45,NO,NA,16-08-2022
185717,Lancashire Farm Greek Style Natural Yogurt 1kg,1Kg × 1,1,1Kg,5035251001310	,Exempt,Lancashire Farm,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/5035251001310.jpg,Dairy & Eggs,Fresh Foods,£2.99,30.10%,2.09,2.09,NO,NA,16-08-2022
789683,Country Life Salted Butter 200g,200g × 10 × 1,10,200g,5000295157316	,Exempt,Country Life,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5000295157323.jpg,Dairy & Eggs,Fresh Foods,£2.00,25.05%,14.99,14.99,NO,NA,16-08-2022
785003,Rolo Milk Chocolate & Toffee Crème Dessert 2x65g,65g × 1,1,65g,3023290065433	,Exempt,Rolo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/3023290065433.jpg,Dairy & Eggs,Fresh Foods,£1.49,29.53%,1.05,1.05,NO,NA,16-08-2022
773583,Delamere Sweet Chilli Chicken Mini Fillets,180g × 1,1,180g,5060053603394	,Exempt,Delamere,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5060053603394.jpg,Cooked Meats & Pâtés,Fresh Foods,NA,NA,NA,NA,NO,NA,16-08-2022
755958,Gazebo Cuisine 4 Vegetable Spring Rolls 200g,200g × 1,1,200g,5022235001152	,Exempt,Gazebo Cuisine,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5022235001152.jpg,Chilled Snacks,Fresh Foods,£2.29,26.20%,1.69,1.69,NO,NA,16-08-2022
977342,Galbani Parmigiano Reggiano DOP 200g,200g × 1,1,200g,8000430388565	,Exempt,Galbani,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/8000430388565.jpg,Dairy & Eggs,Fresh Foods,£5.99,24.88%,4.5,4.5,NO,NA,16-08-2022
631437,Delicatessen Fine Eating Traditional Cooked Ham 90g,90g × 10,10,90g,4005097401248	,Exempt,Delicatessen Fine Eating,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/631437.jpg,Cooked Meats & Pâtés,Fresh Foods,£1.00,21.0%,7.9,7.9,NO,NA,16-08-2022
774158,Mudwalls Kiwi,6pk × 1,1,6pk,5060414195094	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/774158.jpg,Fruit & Vegetables,Fresh Foods,£2.29,14.85%,1.95,1.95,NO,NA,16-08-2022
214028,Alpro Almond Long Life Drink 1L,1Ltr × 8,8,1Ltr,5411188110835	,Exempt,Alpro,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5411188110835.jpg,Dairy & Eggs,Fresh Foods,£1.79,24.65%,10.79,10.79,NO,NA,16-08-2022
612873,Alpro Caffè Latte Ethiopian Coffee and Soya Caramel Chilled Drink 235ml,235ml × 1,1,235ml,5411188128021	,Exempt,Alpro,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/5411188128021.jpg,Chilled Drinks & Juices,Fresh Foods,£1.80,44.44%,1.0,1.0,NO,NA,16-08-2022
781570,Delicatessen Fine Eating Snack Stars Curry Bites 300g,270g × 1,1,270g,4010198030457	,Exempt,Delicatessen Fine Eating,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/4010198030457.jpg,Cooked Meats & Pâtés,Fresh Foods,£2.00,20.50%,1.59,1.59,NO,NA,16-08-2022
